index,Bene_Geo_Lvl,Bene_Geo_Desc,Bene_Geo_Cd,Bene_Age_Lvl,Bene_Demo_Lvl,Bene_Demo_Desc,Bene_Cond,Prvlnc,Tot_Mdcr_Stdzd_Pymt_PC,Tot_Mdcr_Pymt_PC,Hosp_Readmsn_Rate,ER_Visits_Per_1000_Benes
10812,State,Pennsylvania,42.0,All,Sex,Female,HIV/AIDS,0.0016,,,,
10815,State,Pennsylvania,42.0,All,Sex,Male,HIV/AIDS,0.0051,,,,
10825,State,Pennsylvania,42.0,All,Sex,Female,Heart Failure,0.1268,,,,
10828,State,Pennsylvania,42.0,All,Sex,Male,Heart Failure,0.1419,,,,
10838,State,Pennsylvania,42.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0051,,,,
10841,State,Pennsylvania,42.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0114,,,,
10851,State,Pennsylvania,42.0,All,Sex,Female,Hyperlipidemia,0.5252,,,,
10854,State,Pennsylvania,42.0,All,Sex,Male,Hyperlipidemia,0.5282,,,,
10864,State,Pennsylvania,42.0,All,Sex,Female,Hypertension,0.5881,,,,
10867,State,Pennsylvania,42.0,All,Sex,Male,Hypertension,0.5812,,,,
10877,State,Pennsylvania,42.0,All,Sex,Female,Ischemic Heart Disease,0.223,,,,
10880,State,Pennsylvania,42.0,All,Sex,Male,Ischemic Heart Disease,0.334,,,,
10890,State,Pennsylvania,42.0,All,Sex,Female,Osteoporosis,0.1221,,,,
10893,State,Pennsylvania,42.0,All,Sex,Male,Osteoporosis,0.0148,,,,
10903,State,Pennsylvania,42.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0286,,,,
10906,State,Pennsylvania,42.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0321,,,,
10916,State,Pennsylvania,42.0,All,Sex,Female,Stroke,0.0423,,,,
10919,State,Pennsylvania,42.0,All,Sex,Male,Stroke,0.0441,,,,
10929,State,Puerto Rico,,All,Sex,Female,Alcohol Abuse,0.0025,,,,
10932,State,Puerto Rico,,All,Sex,Male,Alcohol Abuse,0.0115,,,,
10942,State,Puerto Rico,,All,Sex,Female,Alzheimer's Disease/Dementia,0.1687,,,,
10945,State,Puerto Rico,,All,Sex,Male,Alzheimer's Disease/Dementia,0.1064,,,,
10955,State,Puerto Rico,,All,Sex,Female,Arthritis,0.3802,,,,
10958,State,Puerto Rico,,All,Sex,Male,Arthritis,0.1998,,,,
10968,State,Puerto Rico,,All,Sex,Female,Asthma,0.1019,,,,
10971,State,Puerto Rico,,All,Sex,Male,Asthma,0.0451,,,,
10981,State,Puerto Rico,,All,Sex,Female,Atrial Fibrillation,0.0316,,,,
10984,State,Puerto Rico,,All,Sex,Male,Atrial Fibrillation,0.0374,,,,
11007,State,Puerto Rico,,All,Sex,Female,COPD,0.0796,,,,
11010,State,Puerto Rico,,All,Sex,Male,COPD,0.0622,,,,
11020,State,Puerto Rico,,All,Sex,Female,Cancer,0.0626,,,,
11023,State,Puerto Rico,,All,Sex,Male,Cancer,0.0919,,,,
11033,State,Puerto Rico,,All,Sex,Female,Chronic Kidney Disease,0.3102,,,,
11036,State,Puerto Rico,,All,Sex,Male,Chronic Kidney Disease,0.3233,,,,
11046,State,Puerto Rico,,All,Sex,Female,Depression,0.1588,,,,
11049,State,Puerto Rico,,All,Sex,Male,Depression,0.097,,,,
11059,State,Puerto Rico,,All,Sex,Female,Diabetes,0.4891,,,,
11062,State,Puerto Rico,,All,Sex,Male,Diabetes,0.4338,,,,
11072,State,Puerto Rico,,All,Sex,Female,Drug/Substance Abuse,0.0259,,,,
11075,State,Puerto Rico,,All,Sex,Male,Drug/Substance Abuse,0.0186,,,,
11085,State,Puerto Rico,,All,Sex,Female,HIV/AIDS,0.002,,,,
11088,State,Puerto Rico,,All,Sex,Male,HIV/AIDS,0.0062,,,,
11098,State,Puerto Rico,,All,Sex,Female,Heart Failure,0.1677,,,,
11101,State,Puerto Rico,,All,Sex,Male,Heart Failure,0.1648,,,,
11111,State,Puerto Rico,,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0043,,,,
11114,State,Puerto Rico,,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0067,,,,
11124,State,Puerto Rico,,All,Sex,Female,Hyperlipidemia,0.5465,,,,
11127,State,Puerto Rico,,All,Sex,Male,Hyperlipidemia,0.4147,,,,
11137,State,Puerto Rico,,All,Sex,Female,Hypertension,0.6636,,,,
11140,State,Puerto Rico,,All,Sex,Male,Hypertension,0.5521,,,,
11150,State,Puerto Rico,,All,Sex,Female,Ischemic Heart Disease,0.2535,,,,
11153,State,Puerto Rico,,All,Sex,Male,Ischemic Heart Disease,0.2842,,,,
11163,State,Puerto Rico,,All,Sex,Female,Osteoporosis,0.1493,,,,
11166,State,Puerto Rico,,All,Sex,Male,Osteoporosis,0.0235,,,,
11176,State,Puerto Rico,,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0186,,,,
11179,State,Puerto Rico,,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0187,,,,
11189,State,Puerto Rico,,All,Sex,Female,Stroke,0.0386,,,,
11192,State,Puerto Rico,,All,Sex,Male,Stroke,0.0313,,,,
11202,State,Rhode Island,44.0,All,Sex,Female,Alcohol Abuse,0.0191,,,,
11205,State,Rhode Island,44.0,All,Sex,Male,Alcohol Abuse,0.0471,,,,
11215,State,Rhode Island,44.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.1143,,,,
11218,State,Rhode Island,44.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.0795,,,,
11228,State,Rhode Island,44.0,All,Sex,Female,Arthritis,0.3817,,,,
11231,State,Rhode Island,44.0,All,Sex,Male,Arthritis,0.27,,,,
11241,State,Rhode Island,44.0,All,Sex,Female,Asthma,0.0852,,,,
11244,State,Rhode Island,44.0,All,Sex,Male,Asthma,0.0437,,,,
11254,State,Rhode Island,44.0,All,Sex,Female,Atrial Fibrillation,0.0796,,,,
11257,State,Rhode Island,44.0,All,Sex,Male,Atrial Fibrillation,0.105,,,,
11267,State,Rhode Island,44.0,All,Sex,Female,Autism Spectrum Disorders,0.0009,,,,
11270,State,Rhode Island,44.0,All,Sex,Male,Autism Spectrum Disorders,0.0037,,,,
11280,State,Rhode Island,44.0,All,Sex,Female,COPD,0.1122,,,,
11283,State,Rhode Island,44.0,All,Sex,Male,COPD,0.1144,,,,
11293,State,Rhode Island,44.0,All,Sex,Female,Cancer,0.0924,,,,
11296,State,Rhode Island,44.0,All,Sex,Male,Cancer,0.1068,,,,
11306,State,Rhode Island,44.0,All,Sex,Female,Chronic Kidney Disease,0.2065,,,,
11309,State,Rhode Island,44.0,All,Sex,Male,Chronic Kidney Disease,0.252,,,,
11319,State,Rhode Island,44.0,All,Sex,Female,Depression,0.259,,,,
11322,State,Rhode Island,44.0,All,Sex,Male,Depression,0.1597,,,,
11332,State,Rhode Island,44.0,All,Sex,Female,Diabetes,0.2199,,,,
11335,State,Rhode Island,44.0,All,Sex,Male,Diabetes,0.2745,,,,
11345,State,Rhode Island,44.0,All,Sex,Female,Drug/Substance Abuse,0.0256,,,,
11348,State,Rhode Island,44.0,All,Sex,Male,Drug/Substance Abuse,0.0419,,,,
11358,State,Rhode Island,44.0,All,Sex,Female,HIV/AIDS,0.0008,,,,
11361,State,Rhode Island,44.0,All,Sex,Male,HIV/AIDS,0.0053,,,,
11371,State,Rhode Island,44.0,All,Sex,Female,Heart Failure,0.1186,,,,
11374,State,Rhode Island,44.0,All,Sex,Male,Heart Failure,0.133,,,,
11384,State,Rhode Island,44.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0041,,,,
11387,State,Rhode Island,44.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0108,,,,
11397,State,Rhode Island,44.0,All,Sex,Female,Hyperlipidemia,0.5271,,,,
11400,State,Rhode Island,44.0,All,Sex,Male,Hyperlipidemia,0.5322,,,,
11410,State,Rhode Island,44.0,All,Sex,Female,Hypertension,0.5995,,,,
11413,State,Rhode Island,44.0,All,Sex,Male,Hypertension,0.5872,,,,
11423,State,Rhode Island,44.0,All,Sex,Female,Ischemic Heart Disease,0.2041,,,,
11426,State,Rhode Island,44.0,All,Sex,Male,Ischemic Heart Disease,0.3206,,,,
11436,State,Rhode Island,44.0,All,Sex,Female,Osteoporosis,0.105,,,,
11439,State,Rhode Island,44.0,All,Sex,Male,Osteoporosis,0.0119,,,,
11449,State,Rhode Island,44.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0275,,,,
11452,State,Rhode Island,44.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0306,,,,
11462,State,Rhode Island,44.0,All,Sex,Female,Stroke,0.0373,,,,
11465,State,Rhode Island,44.0,All,Sex,Male,Stroke,0.0384,,,,
11475,State,South Carolina,45.0,All,Sex,Female,Alcohol Abuse,0.0092,,,,
11478,State,South Carolina,45.0,All,Sex,Male,Alcohol Abuse,0.0269,,,,
11488,State,South Carolina,45.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.107,,,,
11491,State,South Carolina,45.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.08,,,,
11501,State,South Carolina,45.0,All,Sex,Female,Arthritis,0.3874,,,,
11504,State,South Carolina,45.0,All,Sex,Male,Arthritis,0.2758,,,,
11514,State,South Carolina,45.0,All,Sex,Female,Asthma,0.062,,,,
11517,State,South Carolina,45.0,All,Sex,Male,Asthma,0.0272,,,,
11527,State,South Carolina,45.0,All,Sex,Female,Atrial Fibrillation,0.069,,,,
11530,State,South Carolina,45.0,All,Sex,Male,Atrial Fibrillation,0.0927,,,,
11540,State,South Carolina,45.0,All,Sex,Female,Autism Spectrum Disorders,0.0007,,,,
11543,State,South Carolina,45.0,All,Sex,Male,Autism Spectrum Disorders,0.0026,,,,
11553,State,South Carolina,45.0,All,Sex,Female,COPD,0.1044,,,,
11556,State,South Carolina,45.0,All,Sex,Male,COPD,0.108,,,,
11566,State,South Carolina,45.0,All,Sex,Female,Cancer,0.0753,,,,
11569,State,South Carolina,45.0,All,Sex,Male,Cancer,0.0969,,,,
11579,State,South Carolina,45.0,All,Sex,Female,Chronic Kidney Disease,0.2123,,,,
11582,State,South Carolina,45.0,All,Sex,Male,Chronic Kidney Disease,0.2533,,,,
11592,State,South Carolina,45.0,All,Sex,Female,Depression,0.2131,,,,
11595,State,South Carolina,45.0,All,Sex,Male,Depression,0.1157,,,,
11605,State,South Carolina,45.0,All,Sex,Female,Diabetes,0.2548,,,,
11608,State,South Carolina,45.0,All,Sex,Male,Diabetes,0.2967,,,,
11618,State,South Carolina,45.0,All,Sex,Female,Drug/Substance Abuse,0.0222,,,,
11621,State,South Carolina,45.0,All,Sex,Male,Drug/Substance Abuse,0.0272,,,,
11631,State,South Carolina,45.0,All,Sex,Female,HIV/AIDS,0.002,,,,
11634,State,South Carolina,45.0,All,Sex,Male,HIV/AIDS,0.0048,,,,
11644,State,South Carolina,45.0,All,Sex,Female,Heart Failure,0.1172,,,,
11647,State,South Carolina,45.0,All,Sex,Male,Heart Failure,0.1335,,,,
11657,State,South Carolina,45.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.003,,,,
11660,State,South Carolina,45.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0064,,,,
11670,State,South Carolina,45.0,All,Sex,Female,Hyperlipidemia,0.5341,,,,
11673,State,South Carolina,45.0,All,Sex,Male,Hyperlipidemia,0.5298,,,,
11683,State,South Carolina,45.0,All,Sex,Female,Hypertension,0.6271,,,,
11686,State,South Carolina,45.0,All,Sex,Male,Hypertension,0.6105,,,,
11696,State,South Carolina,45.0,All,Sex,Female,Ischemic Heart Disease,0.1923,,,,
11699,State,South Carolina,45.0,All,Sex,Male,Ischemic Heart Disease,0.3189,,,,
11709,State,South Carolina,45.0,All,Sex,Female,Osteoporosis,0.0975,,,,
11712,State,South Carolina,45.0,All,Sex,Male,Osteoporosis,0.0108,,,,
11722,State,South Carolina,45.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0209,,,,
11725,State,South Carolina,45.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0219,,,,
11735,State,South Carolina,45.0,All,Sex,Female,Stroke,0.0366,,,,
11738,State,South Carolina,45.0,All,Sex,Male,Stroke,0.0376,,,,
11748,State,South Dakota,46.0,All,Sex,Female,Alcohol Abuse,0.0111,,,,
11751,State,South Dakota,46.0,All,Sex,Male,Alcohol Abuse,0.0255,,,,
11761,State,South Dakota,46.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.0954,,,,
11764,State,South Dakota,46.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.0665,,,,
11774,State,South Dakota,46.0,All,Sex,Female,Arthritis,0.3291,,,,
11777,State,South Dakota,46.0,All,Sex,Male,Arthritis,0.2302,,,,
11787,State,South Dakota,46.0,All,Sex,Female,Asthma,0.0447,,,,
11790,State,South Dakota,46.0,All,Sex,Male,Asthma,0.0233,,,,
11800,State,South Dakota,46.0,All,Sex,Female,Atrial Fibrillation,0.0685,,,,
11803,State,South Dakota,46.0,All,Sex,Male,Atrial Fibrillation,0.0841,,,,
11813,State,South Dakota,46.0,All,Sex,Female,Autism Spectrum Disorders,0.0016,,,,
11816,State,South Dakota,46.0,All,Sex,Male,Autism Spectrum Disorders,0.0044,,,,
11826,State,South Dakota,46.0,All,Sex,Female,COPD,0.1022,,,,
11829,State,South Dakota,46.0,All,Sex,Male,COPD,0.1067,,,,
11839,State,South Dakota,46.0,All,Sex,Female,Cancer,0.0713,,,,
11842,State,South Dakota,46.0,All,Sex,Male,Cancer,0.0831,,,,
11852,State,South Dakota,46.0,All,Sex,Female,Chronic Kidney Disease,0.1905,,,,
11855,State,South Dakota,46.0,All,Sex,Male,Chronic Kidney Disease,0.2205,,,,
11865,State,South Dakota,46.0,All,Sex,Female,Depression,0.2107,,,,
11868,State,South Dakota,46.0,All,Sex,Male,Depression,0.1133,,,,
11878,State,South Dakota,46.0,All,Sex,Female,Diabetes,0.2109,,,,
11881,State,South Dakota,46.0,All,Sex,Male,Diabetes,0.2444,,,,
11891,State,South Dakota,46.0,All,Sex,Female,Drug/Substance Abuse,0.0154,,,,
11894,State,South Dakota,46.0,All,Sex,Male,Drug/Substance Abuse,0.0162,,,,
11904,State,South Dakota,46.0,All,Sex,Female,HIV/AIDS,0.0012,,,,
11907,State,South Dakota,46.0,All,Sex,Male,HIV/AIDS,0.0017,,,,
11917,State,South Dakota,46.0,All,Sex,Female,Heart Failure,0.1181,,,,
11920,State,South Dakota,46.0,All,Sex,Male,Heart Failure,0.1243,,,,
11930,State,South Dakota,46.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0024,,,,
11933,State,South Dakota,46.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0034,,,,
11943,State,South Dakota,46.0,All,Sex,Female,Hyperlipidemia,0.3824,,,,
11946,State,South Dakota,46.0,All,Sex,Male,Hyperlipidemia,0.3819,,,,
11956,State,South Dakota,46.0,All,Sex,Female,Hypertension,0.5026,,,,
11959,State,South Dakota,46.0,All,Sex,Male,Hypertension,0.4718,,,,
11969,State,South Dakota,46.0,All,Sex,Female,Ischemic Heart Disease,0.1711,,,,
11972,State,South Dakota,46.0,All,Sex,Male,Ischemic Heart Disease,0.2858,,,,
11982,State,South Dakota,46.0,All,Sex,Female,Osteoporosis,0.1192,,,,
11985,State,South Dakota,46.0,All,Sex,Male,Osteoporosis,0.0123,,,,
11995,State,South Dakota,46.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0195,,,,
11998,State,South Dakota,46.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0206,,,,
12008,State,South Dakota,46.0,All,Sex,Female,Stroke,0.0241,,,,
12011,State,South Dakota,46.0,All,Sex,Male,Stroke,0.0243,,,,
12021,State,Tennessee,47.0,All,Sex,Female,Alcohol Abuse,0.009,,,,
12024,State,Tennessee,47.0,All,Sex,Male,Alcohol Abuse,0.0271,,,,
12034,State,Tennessee,47.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.124,,,,
12037,State,Tennessee,47.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.0864,,,,
12047,State,Tennessee,47.0,All,Sex,Female,Arthritis,0.4128,,,,
12050,State,Tennessee,47.0,All,Sex,Male,Arthritis,0.2935,,,,
12060,State,Tennessee,47.0,All,Sex,Female,Asthma,0.0551,,,,
12063,State,Tennessee,47.0,All,Sex,Male,Asthma,0.0267,,,,
12073,State,Tennessee,47.0,All,Sex,Female,Atrial Fibrillation,0.0766,,,,
12076,State,Tennessee,47.0,All,Sex,Male,Atrial Fibrillation,0.0921,,,,
12086,State,Tennessee,47.0,All,Sex,Female,Autism Spectrum Disorders,0.0007,,,,
12089,State,Tennessee,47.0,All,Sex,Male,Autism Spectrum Disorders,0.0025,,,,
12099,State,Tennessee,47.0,All,Sex,Female,COPD,0.1302,,,,
12102,State,Tennessee,47.0,All,Sex,Male,COPD,0.1335,,,,
12112,State,Tennessee,47.0,All,Sex,Female,Cancer,0.075,,,,
12115,State,Tennessee,47.0,All,Sex,Male,Cancer,0.0889,,,,
12125,State,Tennessee,47.0,All,Sex,Female,Chronic Kidney Disease,0.2554,,,,
12128,State,Tennessee,47.0,All,Sex,Male,Chronic Kidney Disease,0.2777,,,,
12138,State,Tennessee,47.0,All,Sex,Female,Depression,0.2433,,,,
12141,State,Tennessee,47.0,All,Sex,Male,Depression,0.1381,,,,
12151,State,Tennessee,47.0,All,Sex,Female,Diabetes,0.2625,,,,
12154,State,Tennessee,47.0,All,Sex,Male,Diabetes,0.3048,,,,
12164,State,Tennessee,47.0,All,Sex,Female,Drug/Substance Abuse,0.0446,,,,
12167,State,Tennessee,47.0,All,Sex,Male,Drug/Substance Abuse,0.0461,,,,
12177,State,Tennessee,47.0,All,Sex,Female,HIV/AIDS,0.0011,,,,
12180,State,Tennessee,47.0,All,Sex,Male,HIV/AIDS,0.0042,,,,
12190,State,Tennessee,47.0,All,Sex,Female,Heart Failure,0.1455,,,,
12193,State,Tennessee,47.0,All,Sex,Male,Heart Failure,0.1544,,,,
12203,State,Tennessee,47.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0045,,,,
12206,State,Tennessee,47.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0086,,,,
12216,State,Tennessee,47.0,All,Sex,Female,Hyperlipidemia,0.4753,,,,
12219,State,Tennessee,47.0,All,Sex,Male,Hyperlipidemia,0.4793,,,,
12229,State,Tennessee,47.0,All,Sex,Female,Hypertension,0.6259,,,,
12232,State,Tennessee,47.0,All,Sex,Male,Hypertension,0.6023,,,,
12242,State,Tennessee,47.0,All,Sex,Female,Ischemic Heart Disease,0.2332,,,,
12245,State,Tennessee,47.0,All,Sex,Male,Ischemic Heart Disease,0.351,,,,
12255,State,Tennessee,47.0,All,Sex,Female,Osteoporosis,0.0938,,,,
12258,State,Tennessee,47.0,All,Sex,Male,Osteoporosis,0.0117,,,,
12268,State,Tennessee,47.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0304,,,,
12271,State,Tennessee,47.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0282,,,,
12281,State,Tennessee,47.0,All,Sex,Female,Stroke,0.0359,,,,
12284,State,Tennessee,47.0,All,Sex,Male,Stroke,0.0355,,,,
12294,State,Texas,48.0,All,Sex,Female,Alcohol Abuse,0.01,,,,
12297,State,Texas,48.0,All,Sex,Male,Alcohol Abuse,0.028,,,,
12307,State,Texas,48.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.1438,,,,
12310,State,Texas,48.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.1055,,,,
12320,State,Texas,48.0,All,Sex,Female,Arthritis,0.4007,,,,
12323,State,Texas,48.0,All,Sex,Male,Arthritis,0.273,,,,
12333,State,Texas,48.0,All,Sex,Female,Asthma,0.0636,,,,
12336,State,Texas,48.0,All,Sex,Male,Asthma,0.0308,,,,
12346,State,Texas,48.0,All,Sex,Female,Atrial Fibrillation,0.0717,,,,
12349,State,Texas,48.0,All,Sex,Male,Atrial Fibrillation,0.0859,,,,
12359,State,Texas,48.0,All,Sex,Female,Autism Spectrum Disorders,0.001,,,,
12362,State,Texas,48.0,All,Sex,Male,Autism Spectrum Disorders,0.003,,,,
12372,State,Texas,48.0,All,Sex,Female,COPD,0.1141,,,,
12375,State,Texas,48.0,All,Sex,Male,COPD,0.1085,,,,
12385,State,Texas,48.0,All,Sex,Female,Cancer,0.0701,,,,
12388,State,Texas,48.0,All,Sex,Male,Cancer,0.083,,,,
12398,State,Texas,48.0,All,Sex,Female,Chronic Kidney Disease,0.2574,,,,
12401,State,Texas,48.0,All,Sex,Male,Chronic Kidney Disease,0.279,,,,
12411,State,Texas,48.0,All,Sex,Female,Depression,0.2297,,,,
12414,State,Texas,48.0,All,Sex,Male,Depression,0.1256,,,,
12424,State,Texas,48.0,All,Sex,Female,Diabetes,0.2761,,,,
12427,State,Texas,48.0,All,Sex,Male,Diabetes,0.3018,,,,
12437,State,Texas,48.0,All,Sex,Female,Drug/Substance Abuse,0.0327,,,,
12440,State,Texas,48.0,All,Sex,Male,Drug/Substance Abuse,0.0316,,,,
12450,State,Texas,48.0,All,Sex,Female,HIV/AIDS,0.0016,,,,
12453,State,Texas,48.0,All,Sex,Male,HIV/AIDS,0.0062,,,,
12463,State,Texas,48.0,All,Sex,Female,Heart Failure,0.1528,,,,
12466,State,Texas,48.0,All,Sex,Male,Heart Failure,0.1596,,,,
12476,State,Texas,48.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0062,,,,
12479,State,Texas,48.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0103,,,,
12489,State,Texas,48.0,All,Sex,Female,Hyperlipidemia,0.5012,,,,
12492,State,Texas,48.0,All,Sex,Male,Hyperlipidemia,0.487,,,,
12502,State,Texas,48.0,All,Sex,Female,Hypertension,0.6144,,,,
12505,State,Texas,48.0,All,Sex,Male,Hypertension,0.5801,,,,
12515,State,Texas,48.0,All,Sex,Female,Ischemic Heart Disease,0.247,,,,
12518,State,Texas,48.0,All,Sex,Male,Ischemic Heart Disease,0.3404,,,,
12528,State,Texas,48.0,All,Sex,Female,Osteoporosis,0.1121,,,,
12531,State,Texas,48.0,All,Sex,Male,Osteoporosis,0.0166,,,,
12541,State,Texas,48.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0281,,,,
12544,State,Texas,48.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0281,,,,
12554,State,Texas,48.0,All,Sex,Female,Stroke,0.0428,,,,
12557,State,Texas,48.0,All,Sex,Male,Stroke,0.042,,,,
12840,State,Utah,49.0,All,Sex,Female,Alcohol Abuse,0.0086,,,,
12843,State,Utah,49.0,All,Sex,Male,Alcohol Abuse,0.0203,,,,
12853,State,Utah,49.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.0977,,,,
12856,State,Utah,49.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.0772,,,,
12866,State,Utah,49.0,All,Sex,Female,Arthritis,0.3648,,,,
12869,State,Utah,49.0,All,Sex,Male,Arthritis,0.2639,,,,
12879,State,Utah,49.0,All,Sex,Female,Asthma,0.0665,,,,
12882,State,Utah,49.0,All,Sex,Male,Asthma,0.0362,,,,
12892,State,Utah,49.0,All,Sex,Female,Atrial Fibrillation,0.0647,,,,
12895,State,Utah,49.0,All,Sex,Male,Atrial Fibrillation,0.0815,,,,
12905,State,Utah,49.0,All,Sex,Female,Autism Spectrum Disorders,0.0011,,,,
12908,State,Utah,49.0,All,Sex,Male,Autism Spectrum Disorders,0.0042,,,,
12918,State,Utah,49.0,All,Sex,Female,COPD,0.0624,,,,
12921,State,Utah,49.0,All,Sex,Male,COPD,0.0703,,,,
12931,State,Utah,49.0,All,Sex,Female,Cancer,0.0567,,,,
12934,State,Utah,49.0,All,Sex,Male,Cancer,0.0789,,,,
12944,State,Utah,49.0,All,Sex,Female,Chronic Kidney Disease,0.2046,,,,
12947,State,Utah,49.0,All,Sex,Male,Chronic Kidney Disease,0.2314,,,,
12957,State,Utah,49.0,All,Sex,Female,Depression,0.2575,,,,
12960,State,Utah,49.0,All,Sex,Male,Depression,0.145,,,,
12970,State,Utah,49.0,All,Sex,Female,Diabetes,0.2172,,,,
12973,State,Utah,49.0,All,Sex,Male,Diabetes,0.2624,,,,
12983,State,Utah,49.0,All,Sex,Female,Drug/Substance Abuse,0.0315,,,,
12986,State,Utah,49.0,All,Sex,Male,Drug/Substance Abuse,0.0307,,,,
12996,State,Utah,49.0,All,Sex,Female,HIV/AIDS,0.0002,,,,
12999,State,Utah,49.0,All,Sex,Male,HIV/AIDS,0.0024,,,,
13009,State,Utah,49.0,All,Sex,Female,Heart Failure,0.1131,,,,
13012,State,Utah,49.0,All,Sex,Male,Heart Failure,0.1251,,,,
13022,State,Utah,49.0,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0026,,,,
13025,State,Utah,49.0,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0049,,,,
13035,State,Utah,49.0,All,Sex,Female,Hyperlipidemia,0.3001,,,,
13038,State,Utah,49.0,All,Sex,Male,Hyperlipidemia,0.3382,,,,
13048,State,Utah,49.0,All,Sex,Female,Hypertension,0.4517,,,,
13051,State,Utah,49.0,All,Sex,Male,Hypertension,0.4542,,,,
13061,State,Utah,49.0,All,Sex,Female,Ischemic Heart Disease,0.1478,,,,
13064,State,Utah,49.0,All,Sex,Male,Ischemic Heart Disease,0.2699,,,,
13074,State,Utah,49.0,All,Sex,Female,Osteoporosis,0.1015,,,,
13077,State,Utah,49.0,All,Sex,Male,Osteoporosis,0.0147,,,,
13087,State,Utah,49.0,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0181,,,,
13090,State,Utah,49.0,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.023,,,,
13100,State,Utah,49.0,All,Sex,Female,Stroke,0.0248,,,,
13103,State,Utah,49.0,All,Sex,Male,Stroke,0.0275,,,,
13113,State,Vermont,50.0,All,Sex,Female,Alcohol Abuse,0.0177,,,,
13116,State,Vermont,50.0,All,Sex,Male,Alcohol Abuse,0.0399,,,,
13126,State,Vermont,50.0,All,Sex,Female,Alzheimer's Disease/Dementia,0.0924,,,,
13129,State,Vermont,50.0,All,Sex,Male,Alzheimer's Disease/Dementia,0.066,,,,
13139,State,Vermont,50.0,All,Sex,Female,Arthritis,0.3241,,,,
13142,State,Vermont,50.0,All,Sex,Male,Arthritis,0.2365,,,,
13152,State,Vermont,50.0,All,Sex,Female,Asthma,0.0546,,,,
13155,State,Vermont,50.0,All,Sex,Male,Asthma,0.0298,,,,
13165,State,Vermont,50.0,All,Sex,Female,Atrial Fibrillation,0.0689,,,,
13168,State,Vermont,50.0,All,Sex,Male,Atrial Fibrillation,0.091,,,,
13178,State,Vermont,50.0,All,Sex,Female,Autism Spectrum Disorders,0.0016,,,,
13181,State,Vermont,50.0,All,Sex,Male,Autism Spectrum Disorders,0.0051,,,,
13191,State,Vermont,50.0,All,Sex,Female,COPD,0.0955,,,,
13194,State,Vermont,50.0,All,Sex,Male,COPD,0.0975,,,,
13204,State,Vermont,50.0,All,Sex,Female,Cancer,0.0661,,,,
13207,State,Vermont,50.0,All,Sex,Male,Cancer,0.0753,,,,
13217,State,Vermont,50.0,All,Sex,Female,Chronic Kidney Disease,0.1544,,,,
13220,State,Vermont,50.0,All,Sex,Male,Chronic Kidney Disease,0.1834,,,,
13230,State,Vermont,50.0,All,Sex,Female,Depression,0.236,,,,
13233,State,Vermont,50.0,All,Sex,Male,Depression,0.1501,,,,
